PX409-USBH - 487885,,PX409-USBH - 487884,
Units:,psi,Units:,psi
Custom Scalar:,none,Custom Scalar:,none
Custom Offset:,none,Custom Offset:,none
Start:,2025-07-28 11:27:04.244,Start:,2025-07-28 11:27:04.114
End:,2025-07-28 01:41:03.461,End:,2025-07-28 01:41:03.388
Count:,40464,Count:,40455
Low:,-14.6091842651367,Low:,-15.5867481231689
High:,1521.8125,High:,1518.83020019531

Time,Value,Time,Value
2025-07-28 11:35:03.064 AM,887.661254882813,2025-07-28 11:35:03.045 AM,885.168701171875
2025-07-28 11:35:03.263 AM,888.470092773438,2025-07-28 11:35:03.244 AM,885.969116210938
2025-07-28 11:35:03.462 AM,889.193481445313,2025-07-28 11:35:03.442 AM,886.751708984375
2025-07-28 11:35:03.660 AM,889.9013671875,2025-07-28 11:35:03.641 AM,887.505004882813
2025-07-28 11:35:03.859 AM,890.56298828125,2025-07-28 11:35:03.840 AM,888.210327148438
2025-07-28 11:35:04.058 AM,891.207397460938,2025-07-28 11:35:04.038 AM,888.884765625
2025-07-28 11:35:04.256 AM,891.834716796875,2025-07-28 11:35:04.237 AM,889.520141601563
2025-07-28 11:35:04.455 AM,892.445068359375,2025-07-28 11:35:04.436 AM,890.15625
2025-07-28 11:35:04.654 AM,893.071533203125,2025-07-28 11:35:04.635 AM,890.77783203125
2025-07-28 11:35:04.852 AM,893.676147460938,2025-07-28 11:35:04.833 AM,891.374877929688
2025-07-28 11:35:05.051 AM,894.27099609375,2025-07-28 11:35:05.032 AM,891.98828125
2025-07-28 11:35:05.250 AM,894.862548828125,2025-07-28 11:35:05.231 AM,892.58056640625
2025-07-28 11:35:05.448 AM,895.4541015625,2025-07-28 11:35:05.430 AM,893.17431640625
2025-07-28 11:35:05.647 AM,896.029418945313,2025-07-28 11:35:05.628 AM,893.790161132813
2025-07-28 11:35:05.846 AM,896.633911132813,2025-07-28 11:35:05.827 AM,894.386474609375
2025-07-28 11:35:06.044 AM,897.253173828125,2025-07-28 11:35:06.026 AM,894.98193359375
2025-07-28 11:35:06.243 AM,897.863403320313,2025-07-28 11:35:06.224 AM,895.588012695313
2025-07-28 11:35:06.442 AM,898.493286132813,2025-07-28 11:35:06.423 AM,896.181030273438
2025-07-28 11:35:06.641 AM,899.110107421875,2025-07-28 11:35:06.622 AM,896.801025390625
2025-07-28 11:35:06.839 AM,899.719482421875,2025-07-28 11:35:06.821 AM,897.40869140625
2025-07-28 11:35:07.038 AM,900.33544921875,2025-07-28 11:35:07.019 AM,898.029418945313
2025-07-28 11:35:07.237 AM,900.953857421875,2025-07-28 11:35:07.218 AM,898.659790039063
2025-07-28 11:35:07.435 AM,901.603271484375,2025-07-28 11:35:07.417 AM,899.291870117188
2025-07-28 11:35:07.634 AM,902.256591796875,2025-07-28 11:35:07.616 AM,899.945190429688
2025-07-28 11:35:07.833 AM,902.906005859375,2025-07-28 11:35:07.814 AM,900.59033203125
2025-07-28 11:35:08.031 AM,903.567504882813,2025-07-28 11:35:08.013 AM,901.220703125
2025-07-28 11:35:08.230 AM,904.22412109375,2025-07-28 11:35:08.212 AM,901.865844726563
2025-07-28 11:35:08.429 AM,904.888916015625,2025-07-28 11:35:08.410 AM,902.506958007813
2025-07-28 11:35:08.627 AM,905.550537109375,2025-07-28 11:35:08.609 AM,903.161743164063
2025-07-28 11:35:08.826 AM,906.160766601563,2025-07-28 11:35:08.808 AM,903.820678710938
2025-07-28 11:35:09.025 AM,906.79052734375,2025-07-28 11:35:09.007 AM,904.46826171875
2025-07-28 11:35:09.223 AM,907.408935546875,2025-07-28 11:35:09.205 AM,905.099487304688
2025-07-28 11:35:09.422 AM,908.011962890625,2025-07-28 11:35:09.404 AM,905.7177734375
2025-07-28 11:35:09.621 AM,908.672607421875,2025-07-28 11:35:09.603 AM,906.323852539063
2025-07-28 11:35:09.819 AM,909.296752929688,2025-07-28 11:35:09.802 AM,906.918579101563
2025-07-28 11:35:10.018 AM,909.88427734375,2025-07-28 11:35:10.000 AM,907.536010742188
2025-07-28 11:35:10.217 AM,910.509155273438,2025-07-28 11:35:10.199 AM,908.126586914063
2025-07-28 11:35:10.415 AM,911.134887695313,2025-07-28 11:35:10.398 AM,908.764404296875
2025-07-28 11:35:10.614 AM,911.771240234375,2025-07-28 11:35:10.596 AM,909.399780273438
2025-07-28 11:35:10.813 AM,912.430297851563,2025-07-28 11:35:10.795 AM,910.029418945313
2025-07-28 11:35:11.011 AM,913.051147460938,2025-07-28 11:35:10.994 AM,910.6923828125
2025-07-28 11:35:11.210 AM,913.669555664063,2025-07-28 11:35:11.193 AM,911.310668945313
2025-07-28 11:35:11.409 AM,914.289672851563,2025-07-28 11:35:11.391 AM,911.93212890625
2025-07-28 11:35:11.608 AM,914.947143554688,2025-07-28 11:35:11.590 AM,912.574829101563
2025-07-28 11:35:11.806 AM,915.608642578125,2025-07-28 11:35:11.789 AM,913.20849609375
2025-07-28 11:35:12.005 AM,916.2685546875,2025-07-28 11:35:11.987 AM,913.834106445313
2025-07-28 11:35:12.204 AM,916.884521484375,2025-07-28 11:35:12.186 AM,914.480102539063
2025-07-28 11:35:12.402 AM,917.501342773438,2025-07-28 11:35:12.385 AM,915.100708007813
2025-07-28 11:35:12.601 AM,918.116455078125,2025-07-28 11:35:12.584 AM,915.723876953125
2025-07-28 11:35:12.800 AM,918.703125,2025-07-28 11:35:12.782 AM,916.398315429688
2025-07-28 11:35:12.998 AM,919.302001953125,2025-07-28 11:35:12.981 AM,916.998657226563
2025-07-28 11:35:13.197 AM,919.907470703125,2025-07-28 11:35:13.180 AM,917.618530273438
2025-07-28 11:35:13.396 AM,920.51611328125,2025-07-28 11:35:13.379 AM,918.220581054688
2025-07-28 11:35:13.594 AM,921.116577148438,2025-07-28 11:35:13.577 AM,918.807861328125
2025-07-28 11:35:13.793 AM,921.74072265625,2025-07-28 11:35:13.776 AM,919.4326171875
2025-07-28 11:35:13.992 AM,922.338745117188,2025-07-28 11:35:13.975 AM,920.036254882813
2025-07-28 11:35:14.190 AM,922.94580078125,2025-07-28 11:35:14.173 AM,920.649658203125
2025-07-28 11:35:14.389 AM,923.556884765625,2025-07-28 11:35:14.372 AM,921.244384765625
2025-07-28 11:35:14.588 AM,924.154174804688,2025-07-28 11:35:14.571 AM,921.8544921875
2025-07-28 11:35:14.786 AM,924.739990234375,2025-07-28 11:35:14.770 AM,922.418212890625
2025-07-28 11:35:14.985 AM,925.296630859375,2025-07-28 11:35:14.968 AM,922.977172851563
2025-07-28 11:35:15.184 AM,925.86376953125,2025-07-28 11:35:15.167 AM,923.5546875
2025-07-28 11:35:15.382 AM,926.437377929688,2025-07-28 11:35:15.366 AM,924.087524414063
2025-07-28 11:35:15.581 AM,926.984985351563,2025-07-28 11:35:15.565 AM,924.662719726563
2025-07-28 11:35:15.780 AM,927.574096679688,2025-07-28 11:35:15.763 AM,925.234619140625
2025-07-28 11:35:15.979 AM,928.126586914063,2025-07-28 11:35:15.962 AM,925.7958984375
2025-07-28 11:35:16.177 AM,928.678344726563,2025-07-28 11:35:16.161 AM,926.37353515625
2025-07-28 11:35:16.376 AM,929.272338867188,2025-07-28 11:35:16.359 AM,926.955932617188
2025-07-28 11:35:16.575 AM,929.837036132813,2025-07-28 11:35:16.558 AM,927.529541015625
2025-07-28 11:35:16.773 AM,930.41064453125,2025-07-28 11:35:16.757 AM,928.097290039063
2025-07-28 11:35:16.972 AM,930.988403320313,2025-07-28 11:35:16.956 AM,928.6611328125
2025-07-28 11:35:17.171 AM,931.546630859375,2025-07-28 11:35:17.154 AM,929.228881835938
2025-07-28 11:35:17.369 AM,932.11865234375,2025-07-28 11:35:17.353 AM,929.79833984375
2025-07-28 11:35:17.568 AM,932.740356445313,2025-07-28 11:35:17.552 AM,930.374267578125
2025-07-28 11:35:17.767 AM,933.322875976563,2025-07-28 11:35:17.751 AM,930.957641601563
2025-07-28 11:35:17.965 AM,933.911254882813,2025-07-28 11:35:17.949 AM,931.548217773438
2025-07-28 11:35:18.164 AM,934.47265625,2025-07-28 11:35:18.148 AM,932.1396484375
2025-07-28 11:35:18.363 AM,935.013793945313,2025-07-28 11:35:18.347 AM,932.700073242188
2025-07-28 11:35:18.561 AM,935.581787109375,2025-07-28 11:35:18.545 AM,933.263916015625
2025-07-28 11:35:18.760 AM,936.133422851563,2025-07-28 11:35:18.744 AM,933.810546875
2025-07-28 11:35:18.959 AM,936.697387695313,2025-07-28 11:35:18.943 AM,934.364501953125
2025-07-28 11:35:19.157 AM,937.253051757813,2025-07-28 11:35:19.142 AM,934.933959960938
2025-07-28 11:35:19.356 AM,937.820190429688,2025-07-28 11:35:19.340 AM,935.49853515625
2025-07-28 11:35:19.555 AM,938.362182617188,2025-07-28 11:35:19.539 AM,936.055786132813
2025-07-28 11:35:19.753 AM,938.89599609375,2025-07-28 11:35:19.738 AM,936.571655273438
2025-07-28 11:35:19.952 AM,939.419189453125,2025-07-28 11:35:19.937 AM,937.09228515625
2025-07-28 11:35:20.151 AM,939.91064453125,2025-07-28 11:35:20.135 AM,937.625854492188
2025-07-28 11:35:20.349 AM,940.426513671875,2025-07-28 11:35:20.334 AM,938.122924804688
2025-07-28 11:35:20.548 AM,940.953857421875,2025-07-28 11:35:20.533 AM,938.67529296875
2025-07-28 11:35:20.747 AM,941.471313476563,2025-07-28 11:35:20.731 AM,939.193481445313
2025-07-28 11:35:20.946 AM,941.972534179688,2025-07-28 11:35:20.930 AM,939.68896484375
2025-07-28 11:35:21.144 AM,942.494995117188,2025-07-28 11:35:21.129 AM,940.194091796875
2025-07-28 11:35:21.343 AM,942.992065429688,2025-07-28 11:35:21.328 AM,940.692016601563
2025-07-28 11:35:21.542 AM,943.4990234375,2025-07-28 11:35:21.526 AM,941.199584960938
2025-07-28 11:35:21.740 AM,944.010864257813,2025-07-28 11:35:21.725 AM,941.712890625
2025-07-28 11:35:21.939 AM,944.523559570313,2025-07-28 11:35:21.924 AM,942.245849609375
2025-07-28 11:35:22.138 AM,945.024780273438,2025-07-28 11:35:22.123 AM,942.749389648438
2025-07-28 11:35:22.336 AM,945.532470703125,2025-07-28 11:35:22.321 AM,943.256958007813
2025-07-28 11:35:22.535 AM,946.04345703125,2025-07-28 11:35:22.520 AM,943.758911132813
2025-07-28 11:35:22.734 AM,946.53173828125,2025-07-28 11:35:22.719 AM,944.247802734375
2025-07-28 11:35:22.932 AM,947.017456054688,2025-07-28 11:35:22.917 AM,944.712280273438
2025-07-28 11:35:23.131 AM,947.491943359375,2025-07-28 11:35:23.116 AM,945.174438476563
2025-07-28 11:35:23.330 AM,947.980102539063,2025-07-28 11:35:23.315 AM,945.636474609375
2025-07-28 11:35:23.528 AM,948.431762695313,2025-07-28 11:35:23.514 AM,946.110717773438
2025-07-28 11:35:23.727 AM,948.904418945313,2025-07-28 11:35:23.712 AM,946.607788085938
2025-07-28 11:35:23.926 AM,949.384521484375,2025-07-28 11:35:23.911 AM,947.102416992188
2025-07-28 11:35:24.124 AM,949.867065429688,2025-07-28 11:35:24.110 AM,947.6083984375
2025-07-28 11:35:24.323 AM,950.4033203125,2025-07-28 11:35:24.309 AM,948.09814453125
2025-07-28 11:35:24.522 AM,950.911865234375,2025-07-28 11:35:24.507 AM,948.6025390625
2025-07-28 11:35:24.720 AM,951.409057617188,2025-07-28 11:35:24.706 AM,949.110107421875
2025-07-28 11:35:24.919 AM,951.892333984375,2025-07-28 11:35:24.905 AM,949.59423828125
2025-07-28 11:35:25.118 AM,952.347290039063,2025-07-28 11:35:25.103 AM,950.092041015625
2025-07-28 11:35:25.317 AM,952.837036132813,2025-07-28 11:35:25.302 AM,950.551635742188
2025-07-28 11:35:25.515 AM,953.326904296875,2025-07-28 11:35:25.501 AM,951.047119140625
2025-07-28 11:35:25.714 AM,953.837158203125,2025-07-28 11:35:25.700 AM,951.572631835938
2025-07-28 11:35:25.913 AM,954.344848632813,2025-07-28 11:35:25.898 AM,952.086791992188
2025-07-28 11:35:26.111 AM,954.853393554688,2025-07-28 11:35:26.097 AM,952.61962890625
2025-07-28 11:35:26.310 AM,955.3701171875,2025-07-28 11:35:26.296 AM,953.113403320313
2025-07-28 11:35:26.509 AM,955.861572265625,2025-07-28 11:35:26.495 AM,953.599853515625
2025-07-28 11:35:26.707 AM,956.364501953125,2025-07-28 11:35:26.693 AM,954.083129882813
2025-07-28 11:35:26.906 AM,956.857543945313,2025-07-28 11:35:26.892 AM,954.568725585938
2025-07-28 11:35:27.105 AM,957.36376953125,2025-07-28 11:35:27.091 AM,955.059326171875
2025-07-28 11:35:27.303 AM,957.84619140625,2025-07-28 11:35:27.289 AM,955.545776367188
2025-07-28 11:35:27.502 AM,958.3369140625,2025-07-28 11:35:27.488 AM,956.050903320313
2025-07-28 11:35:27.701 AM,958.818603515625,2025-07-28 11:35:27.687 AM,956.547241210938
2025-07-28 11:35:27.899 AM,959.277587890625,2025-07-28 11:35:27.886 AM,957.057250976563
2025-07-28 11:35:28.098 AM,959.769775390625,2025-07-28 11:35:28.084 AM,957.524169921875
2025-07-28 11:35:28.297 AM,960.236938476563,2025-07-28 11:35:28.283 AM,957.978149414063
2025-07-28 11:35:28.495 AM,960.73486328125,2025-07-28 11:35:28.482 AM,958.453247070313
2025-07-28 11:35:28.694 AM,961.228759765625,2025-07-28 11:35:28.681 AM,958.930786132813
2025-07-28 11:35:28.893 AM,961.729248046875,2025-07-28 11:35:28.879 AM,959.444091796875
2025-07-28 11:35:29.091 AM,962.258911132813,2025-07-28 11:35:29.078 AM,959.933837890625
2025-07-28 11:35:29.290 AM,962.732543945313,2025-07-28 11:35:29.277 AM,960.433349609375
2025-07-28 11:35:29.489 AM,963.216674804688,2025-07-28 11:35:29.475 AM,960.905151367188
2025-07-28 11:35:29.687 AM,963.658447265625,2025-07-28 11:35:29.674 AM,961.3720703125
2025-07-28 11:35:29.886 AM,964.084838867188,2025-07-28 11:35:29.873 AM,961.843139648438
2025-07-28 11:35:30.085 AM,964.539794921875,2025-07-28 11:35:30.072 AM,962.269409179688
2025-07-28 11:35:30.284 AM,964.9921875,2025-07-28 11:35:30.270 AM,962.722534179688
2025-07-28 11:35:30.482 AM,965.496704101563,2025-07-28 11:35:30.469 AM,963.183715820313
2025-07-28 11:35:30.681 AM,966.017456054688,2025-07-28 11:35:30.668 AM,963.665405273438
2025-07-28 11:35:30.880 AM,966.530029296875,2025-07-28 11:35:30.866 AM,964.191650390625
2025-07-28 11:35:31.078 AM,967.060546875,2025-07-28 11:35:31.065 AM,964.700927734375
2025-07-28 11:35:31.277 AM,967.561767578125,2025-07-28 11:35:31.264 AM,965.214233398438
2025-07-28 11:35:31.476 AM,968.047607421875,2025-07-28 11:35:31.463 AM,965.721923828125
2025-07-28 11:35:31.674 AM,968.552124023438,2025-07-28 11:35:31.661 AM,966.205078125
2025-07-28 11:35:31.873 AM,969.0322265625,2025-07-28 11:35:31.860 AM,966.68505859375
2025-07-28 11:35:32.072 AM,969.53662109375,2025-07-28 11:35:32.059 AM,967.186157226563
2025-07-28 11:35:32.270 AM,970.089965820313,2025-07-28 11:35:32.258 AM,967.697143554688
2025-07-28 11:35:32.469 AM,970.662841796875,2025-07-28 11:35:32.456 AM,968.269775390625
2025-07-28 11:35:32.668 AM,971.277221679688,2025-07-28 11:35:32.655 AM,968.866943359375
2025-07-28 11:35:32.866 AM,971.908569335938,2025-07-28 11:35:32.854 AM,969.471313476563
2025-07-28 11:35:33.065 AM,972.4912109375,2025-07-28 11:35:33.052 AM,970.096069335938
2025-07-28 11:35:33.264 AM,973.06982421875,2025-07-28 11:35:33.251 AM,970.642822265625
2025-07-28 11:35:33.462 AM,973.592163085938,2025-07-28 11:35:33.450 AM,971.166748046875
2025-07-28 11:35:33.661 AM,974.099853515625,2025-07-28 11:35:33.649 AM,971.648315429688
2025-07-28 11:35:33.860 AM,974.554809570313,2025-07-28 11:35:33.847 AM,972.095703125
2025-07-28 11:35:34.058 AM,974.978759765625,2025-07-28 11:35:34.046 AM,972.537475585938
2025-07-28 11:35:34.257 AM,975.409912109375,2025-07-28 11:35:34.245 AM,972.984008789063
2025-07-28 11:35:34.456 AM,975.792358398438,2025-07-28 11:35:34.444 AM,973.4111328125
2025-07-28 11:35:34.654 AM,976.21142578125,2025-07-28 11:35:34.642 AM,973.8203125
2025-07-28 11:35:34.853 AM,976.605346679688,2025-07-28 11:35:34.841 AM,974.245849609375
2025-07-28 11:35:35.052 AM,976.99267578125,2025-07-28 11:35:35.040 AM,974.6435546875
2025-07-28 11:35:35.251 AM,977.39208984375,2025-07-28 11:35:35.238 AM,975.056884765625
2025-07-28 11:35:35.449 AM,977.789184570313,2025-07-28 11:35:35.437 AM,975.479858398438
2025-07-28 11:35:35.648 AM,978.210693359375,2025-07-28 11:35:35.636 AM,975.883422851563
2025-07-28 11:35:35.847 AM,978.65087890625,2025-07-28 11:35:35.835 AM,976.28857421875
2025-07-28 11:35:36.045 AM,979.100952148438,2025-07-28 11:35:36.033 AM,976.7001953125
2025-07-28 11:35:36.244 AM,979.572021484375,2025-07-28 11:35:36.232 AM,977.115844726563
2025-07-28 11:35:36.443 AM,980.064331054688,2025-07-28 11:35:36.431 AM,977.5576171875
2025-07-28 11:35:36.641 AM,980.564819335938,2025-07-28 11:35:36.630 AM,978.0302734375
2025-07-28 11:35:36.840 AM,981.081420898438,2025-07-28 11:35:36.828 AM,978.517578125
2025-07-28 11:35:37.039 AM,981.652709960938,2025-07-28 11:35:37.027 AM,979.070678710938
2025-07-28 11:35:37.237 AM,982.22314453125,2025-07-28 11:35:37.226 AM,979.667846679688
2025-07-28 11:35:37.436 AM,982.796752929688,2025-07-28 11:35:37.424 AM,980.263305664063
2025-07-28 11:35:37.635 AM,983.36962890625,2025-07-28 11:35:37.623 AM,980.88720703125
2025-07-28 11:35:37.833 AM,983.839965820313,2025-07-28 11:35:37.822 AM,981.419311523438
2025-07-28 11:35:38.032 AM,984.238647460938,2025-07-28 11:35:38.021 AM,981.891967773438
2025-07-28 11:35:38.231 AM,984.6650390625,2025-07-28 11:35:38.219 AM,982.318969726563
2025-07-28 11:35:38.429 AM,985.049926757813,2025-07-28 11:35:38.418 AM,982.712768554688
2025-07-28 11:35:38.628 AM,985.464111328125,2025-07-28 11:35:38.617 AM,983.147216796875
2025-07-28 11:35:38.827 AM,985.8896484375,2025-07-28 11:35:38.816 AM,983.588134765625
2025-07-28 11:35:39.025 AM,986.263061523438,2025-07-28 11:35:39.014 AM,984.033081054688
2025-07-28 11:35:39.224 AM,986.6552734375,2025-07-28 11:35:39.213 AM,984.478881835938
2025-07-28 11:35:39.423 AM,987.029663085938,2025-07-28 11:35:39.412 AM,984.879150390625
2025-07-28 11:35:39.622 AM,987.450317382813,2025-07-28 11:35:39.610 AM,985.266357421875
2025-07-28 11:35:39.820 AM,987.829467773438,2025-07-28 11:35:39.809 AM,985.670654296875
2025-07-28 11:35:40.019 AM,988.19482421875,2025-07-28 11:35:40.008 AM,986.01318359375
2025-07-28 11:35:40.218 AM,988.559326171875,2025-07-28 11:35:40.207 AM,986.375122070313
2025-07-28 11:35:40.416 AM,988.885620117188,2025-07-28 11:35:40.405 AM,986.737182617188
2025-07-28 11:35:40.615 AM,989.245361328125,2025-07-28 11:35:40.604 AM,987.092651367188
2025-07-28 11:35:40.814 AM,989.630981445313,2025-07-28 11:35:40.803 AM,987.486450195313
2025-07-28 11:35:41.012 AM,990.037841796875,2025-07-28 11:35:41.002 AM,987.889892578125
2025-07-28 11:35:41.211 AM,990.479736328125,2025-07-28 11:35:41.200 AM,988.302368164063
2025-07-28 11:35:41.410 AM,990.932983398438,2025-07-28 11:35:41.399 AM,988.718872070313
2025-07-28 11:35:41.608 AM,991.360107421875,2025-07-28 11:35:41.598 AM,989.142700195313
2025-07-28 11:35:41.807 AM,991.79541015625,2025-07-28 11:35:41.796 AM,989.525024414063
2025-07-28 11:35:42.006 AM,992.212036132813,2025-07-28 11:35:41.995 AM,989.934204101563
2025-07-28 11:35:42.204 AM,992.6279296875,2025-07-28 11:35:42.194 AM,990.332885742188
2025-07-28 11:35:42.403 AM,993.056640625,2025-07-28 11:35:42.393 AM,990.749389648438
2025-07-28 11:35:42.602 AM,993.517211914063,2025-07-28 11:35:42.591 AM,991.203369140625
2025-07-28 11:35:42.800 AM,993.983520507813,2025-07-28 11:35:42.790 AM,991.641845703125
2025-07-28 11:35:42.999 AM,994.439208984375,2025-07-28 11:35:42.989 AM,992.1201171875
2025-07-28 11:35:43.198 AM,994.953491210938,2025-07-28 11:35:43.188 AM,992.564331054688
2025-07-28 11:35:43.396 AM,995.462036132813,2025-07-28 11:35:43.386 AM,993.05810546875
2025-07-28 11:35:43.595 AM,996.041381835938,2025-07-28 11:35:43.585 AM,993.604736328125
2025-07-28 11:35:43.794 AM,996.738647460938,2025-07-28 11:35:43.784 AM,994.156372070313
2025-07-28 11:35:43.992 AM,997.444946289063,2025-07-28 11:35:43.982 AM,994.82177734375
2025-07-28 11:35:44.191 AM,998.145629882813,2025-07-28 11:35:44.181 AM,995.492919921875
2025-07-28 11:35:44.390 AM,998.83642578125,2025-07-28 11:35:44.380 AM,996.175415039063
2025-07-28 11:35:44.589 AM,999.404418945313,2025-07-28 11:35:44.579 AM,996.841674804688
2025-07-28 11:35:44.787 AM,999.917846679688,2025-07-28 11:35:44.777 AM,997.4013671875
2025-07-28 11:35:44.986 AM,1000.39953613281,2025-07-28 11:35:44.976 AM,997.926879882813
2025-07-28 11:35:45.185 AM,1000.80725097656,2025-07-28 11:35:45.175 AM,998.3271484375
2025-07-28 11:35:45.383 AM,1001.17749023438,2025-07-28 11:35:45.374 AM,998.6923828125
2025-07-28 11:35:45.582 AM,1001.53295898438,2025-07-28 11:35:45.572 AM,999.036499023438
2025-07-28 11:35:45.781 AM,1001.87390136719,2025-07-28 11:35:45.771 AM,999.384765625
2025-07-28 11:35:45.979 AM,1002.15710449219,2025-07-28 11:35:45.970 AM,999.707641601563
2025-07-28 11:35:46.178 AM,1002.46960449219,2025-07-28 11:35:46.168 AM,1000.02087402344
2025-07-28 11:35:46.377 AM,1002.78698730469,2025-07-28 11:35:46.367 AM,1000.3251953125
2025-07-28 11:35:46.575 AM,1003.07666015625,2025-07-28 11:35:46.566 AM,1000.57409667969
2025-07-28 11:35:46.774 AM,1003.47131347656,2025-07-28 11:35:46.765 AM,1000.90197753906
2025-07-28 11:35:46.973 AM,1003.84313964844,2025-07-28 11:35:46.963 AM,1001.23791503906
2025-07-28 11:35:47.171 AM,1004.22631835938,2025-07-28 11:35:47.162 AM,1001.63000488281
2025-07-28 11:35:47.370 AM,1004.67150878906,2025-07-28 11:35:47.361 AM,1002.04406738281
2025-07-28 11:35:47.569 AM,1005.083984375,2025-07-28 11:35:47.560 AM,1002.47924804688
2025-07-28 11:35:47.767 AM,1005.57055664063,2025-07-28 11:35:47.758 AM,1002.96496582031
2025-07-28 11:35:47.966 AM,1006.06701660156,2025-07-28 11:35:47.957 AM,1003.4287109375
2025-07-28 11:35:48.165 AM,1006.53234863281,2025-07-28 11:35:48.156 AM,1003.91589355469
2025-07-28 11:35:48.363 AM,1007.0263671875,2025-07-28 11:35:48.354 AM,1004.40319824219
2025-07-28 11:35:48.562 AM,1007.49743652344,2025-07-28 11:35:48.553 AM,1004.89135742188
2025-07-28 11:35:48.761 AM,1007.97424316406,2025-07-28 11:35:48.752 AM,1005.39001464844
2025-07-28 11:35:48.960 AM,1008.47302246094,2025-07-28 11:35:48.951 AM,1005.89770507813
2025-07-28 11:35:49.158 AM,1008.97106933594,2025-07-28 11:35:49.149 AM,1006.41418457031
2025-07-28 11:35:49.357 AM,1009.47314453125,2025-07-28 11:35:49.348 AM,1006.88525390625
2025-07-28 11:35:49.556 AM,1009.97106933594,2025-07-28 11:35:49.547 AM,1007.38232421875
2025-07-28 11:35:49.754 AM,1010.47229003906,2025-07-28 11:35:49.745 AM,1007.89318847656
